,x,y,z,Axon_to_Soma Length,Mylin_Metric,Axon_Radius
134,302116.75,228177.5,23857.825,457.67572,99.25891616489115,377.48123128443444
135,302114.5,227807.75,23850.225,456.16577,93.97590361445783,401.0216447561866
136,302162.0,227473.5,23834.05,454.66833,99.1869918699187,455.9186555325411
137,302198.5,227134.0,23819.2,453.17896,96.22348680807036,392.4720487324636
138,302152.5,226766.5,23812.85,451.67584,84.82446206115515,359.64967660298817
139,302059.25,226404.75,23807.475,450.16617,100.0,371.8716409083622
140,301999.0,226038.5,23801.575,448.66284,81.55808341951052,343.29447397865505
141,301973.0,225671.75,23793.55,447.15753,69.38511326860841,357.95851513529027
142,301944.75,225323.0,23779.35,445.6471,100.0,399.16978828909055
143,301918.5,224955.25,23775.975,444.1662,87.64204545454545,315.87652835616194
144,301904.75,224580.5,23778.975,442.66138,100.0,366.1454885944325
145,301921.5,224213.5,23785.0,441.17224,92.53807106598984,379.7084361334028
146,301908.75,223901.5,23763.8,439.66254,80.0232288037166,351.9215168445685
147,301910.0,223582.0,23743.95,438.15796,76.23456790123457,379.11713400669055
148,301943.5,223244.75,23727.3,436.64755,81.17457763475463,432.05255993745374
149,301922.75,222891.75,23714.525,435.14362,95.40372670807453,445.8238072268861
150,301913.25,222528.75,23711.15,433.68488,93.70683039140445,378.3774999974587
151,301933.75,222158.5,23718.2,432.17505,92.54317111459969,434.38106957991994
152,301927.75,221782.0,23719.675,430.6677,87.01090442591405,368.0983181822684
153,301907.25,221408.5,23723.8,429.16238,88.70326173428799,387.0189910959025
154,301859.25,221040.75,23729.3,427.66266,91.97786998616874,388.1630815632288
155,301731.75,220685.75,23730.9,426.15253,100.0,340.4062402228306
156,301599.75,220333.75,23733.325,424.64563,93.87613082811413,290.9615927012473
157,301552.0,219965.5,23736.275,423.15564,93.6880733944954,350.346588025091
158,301474.25,219608.0,23727.1,421.64688,98.83495145631068,360.5219646494427
159,301452.5,219247.25,23716.225,420.13724,100.0,361.95677651332085
160,301450.75,218875.0,23714.4,418.64642,94.75296821141325,343.82637386743124
161,301447.0,218503.25,23718.55,417.15012,100.0,323.96210617175257
162,301401.75,218151.5,23731.525,415.63956,81.84438040345822,337.9637109882223
163,301460.5,217803.25,23742.35,414.162,100.0,372.5508990897518
164,301574.75,217456.5,23748.1,412.68365,91.34396355353076,393.4504247742047
165,301704.75,217104.75,23745.2,411.17914,96.76183844011142,423.28532266924304
166,301893.5,216787.5,23738.625,409.6793,100.0,381.7223706967663
167,302053.0,216463.75,23729.1,408.18625,100.0,359.6849988979964
168,302169.5,216122.5,23718.15,406.67883,86.80104031209362,351.6288252596462
169,302291.25,215797.0,23704.375,405.18353,99.8303647158609,417.488559661763
170,302387.75,215482.75,23685.925,403.67566,91.23505976095618,512.7747282211134
171,302362.5,215109.75,23680.725,402.16586,82.13084112149532,442.02425772951204
172,302364.0,214737.0,23675.125,400.6581,99.7092084006462,406.49700408701955
173,302364.5,214363.75,23669.675,399.1493,87.5077495350279,379.2335565307931
174,302348.0,213990.0,23664.65,397.63937,88.1326352530541,332.92917554985706
175,302394.75,213631.25,23654.375,396.135,89.20650566781666,406.9888801527404
176,302475.5,213271.5,23649.775,394.64877,89.01542983100661,365.77279584971484
177,302571.75,212908.0,23652.1,393.14178,57.38284703801945,435.3628962911868
178,302644.0,212542.75,23657.825,391.63498,71.22749590834697,379.64919280009565
179,302782.5,212193.5,23660.9,390.1271,61.426256077795784,343.6386252783895
180,302903.75,211840.0,23660.575,388.6322,44.75959875475614,370.9588791177193
181,302955.25,211469.75,23655.3,387.12213,12.588652482269502,347.4243538662159
182,303080.0,211118.0,23652.0,385.6234,2.874664622460713,365.1339388994115
183,303160.0,210758.75,23646.575,384.1353,2.772963604852686,387.98774448281665
184,303207.25,210402.0,23635.15,382.62506,85.9691808596918,416.3684141283275
185,303280.5,210043.5,23625.925,381.11566,91.56719291490181,406.08716893991624
186,303333.0,209684.5,23628.225,379.66147,84.29796355841373,384.23282930797575
187,303370.5,209325.75,23638.825,378.15765,85.99254040613344,435.8460013723314
188,303518.75,208983.0,23633.35,376.64792,85.0823672971324,388.4943256120979
189,303745.25,208694.5,23631.7,375.1793,73.37702871410737,417.3977215933751
190,303806.25,208325.0,23636.4,373.66953,91.32987910189982,372.17809569998127
191,303756.0,207974.25,23625.65,372.18842,71.21535181236673,437.94175130181475
192,303792.0,207629.0,23615.625,370.74316,97.13998996487707,447.3566611087976
193,303928.25,207283.25,23609.075,369.23373,82.70833333333333,411.14196166937325
194,304050.25,206930.75,23603.275,367.7238,88.85530789573102,387.1525394325691
195,304256.5,206622.25,23609.275,366.22012,96.99678226671433,332.85691823191854
196,304478.25,206321.0,23606.125,364.71857,89.20147769252628,349.59751018728946
197,304642.75,205982.25,23608.575,363.20905,90.88060169225948,517.6950513025186
198,304754.5,205635.5,23607.525,361.75122,80.83868992959901,412.48136391438845
199,304950.75,205313.25,23608.8,360.24112,74.57578372159908,528.9997126144563
200,305129.75,204982.5,23611.925,358.73163,49.37606352807714,459.56487790420516
201,305269.25,204639.5,23618.375,357.22818,59.147180192572215,404.79572235122123
202,305395.0,204290.0,23625.175,355.71777,73.99103139013454,399.1258855667927
203,305527.0,203939.75,23621.95,354.21503,85.5535390199637,444.02927400759825
204,305660.5,203610.5,23611.85,352.73755,100.0,482.74214644699913
205,305793.25,203296.75,23595.825,351.23163,86.12081877184224,425.53390909416083
206,305975.0,202973.75,23589.675,349.72885,71.6054477919934,480.9318275098289
207,306200.75,202684.25,23582.975,348.23615,82.88993218570684,500.0175879887654
208,306416.0,202394.25,23573.875,346.74634,81.92911098198722,411.8928519446657
209,306565.25,202061.75,23564.525,345.2413,86.42224012892828,480.2520321491623
210,306677.25,201714.0,23555.075,343.7318,90.41570438799076,411.14367575800117
211,306637.5,201379.5,23568.9,342.27533,85.61710398445092,445.5705729416639
212,306563.75,201041.5,23583.675,340.77063,100.0,474.1930348986041
213,306467.75,200695.5,23595.375,339.26,100.0,474.52000308152594
214,306419.25,200334.5,23604.5,337.758,87.11743772241994,444.4019858691884
215,306437.0,199967.25,23606.7,336.28467,89.98716302952504,408.0119632202801
216,306502.5,199600.5,23602.725,334.786,72.77244120569725,383.6520164365144
217,306487.5,199229.5,23609.45,333.2766,94.02882635552506,353.14783017342813
218,306568.75,198874.5,23604.25,331.80515,95.71966133584195,431.30566706056317
219,306675.75,198523.0,23595.625,330.2955,100.0,409.3560321730821
220,306708.25,198159.25,23587.85,328.80197,100.0,408.0183973116495
221,306659.25,197808.25,23574.85,327.292,99.93069993069993,535.2168888990669
222,306651.0,197451.75,23565.2,325.8143,88.57731958762886,366.4083085845954
223,306731.25,197083.75,23562.775,324.30457,91.63955757970072,349.6498352973454
224,306741.0,196713.25,23563.175,322.82196,92.04655674102813,465.45049231374077
225,306778.75,196366.0,23555.1,321.38794,92.11669770328989,470.2260535419576
226,306851.25,196009.0,23545.875,319.88477,99.64200477326969,505.08601841099494
227,306828.5,195634.75,23541.5,318.37485,100.0,501.0202551538828
228,306655.75,195316.75,23534.825,316.90286,93.7442502299908,455.4961147925508
229,306541.25,194990.25,23519.8,315.39404,95.7044673539519,440.33101085478387
230,306398.0,194700.5,23500.325,313.88458,99.31412894375858,399.7277480520964
231,306277.25,194398.0,23482.625,312.4018,62.967741935483865,438.1149345217661
232,306272.0,194030.25,23474.15,310.8921,89.83708301008534,468.53062431699743
233,306160.5,193690.0,23465.7,309.42053,83.77793799567411,466.7553984639807
234,306015.75,193403.5,23446.075,307.91565,100.0,467.7136373382284
235,305856.75,193173.5,23420.7,306.40527,98.73873873873875,347.8711620560043
236,305532.0,193034.0,23409.0,304.91608,30.303030303030305,329.9093037563722
237,305558.25,193018.25,23403.3,304.65726,28.205128205128204,325.89767290237177
238,305275.75,192861.75,23403.975,303.36517,25.301568154402894,317.22677918153033
239,304954.5,192688.5,23403.85,301.9052,19.78183962264151,376.8501852918672
240,304628.5,192518.0,23407.1,300.4279,21.75385773428679,358.0572961160044
241,304327.25,192316.75,23401.275,298.9601,0.0,363.4850651793993
242,304073.5,192124.0,23381.2,297.45364,0.0,355.90661019855344
243,303794.75,191918.25,23366.875,295.954,0.0,360.5967676963294
244,303499.75,191713.75,23356.325,294.45746,0.0,356.2985986079096
245,303296.75,191416.0,23345.8,292.95578,0.0,325.24561138668906
246,303140.25,191072.75,23344.025,291.44513,0.0,355.89108360140045
247,303045.0,190716.5,23351.475,289.94028,0.0,375.5643326688069
248,302932.0,190362.75,23356.875,288.4392,20.96022930849158,373.9032588437639
249,302885.0,189988.25,23356.15,286.9292,55.530253741054004,400.09625995407663
250,302795.0,189623.0,23358.175,285.4223,91.76432291666666,406.90114986268645
251,302722.75,189258.75,23357.2,283.9364,100.0,439.0449193777273
252,302707.25,188891.0,23348.725,282.42557,84.61538461538461,470.0325776616878
253,302560.75,188603.0,23332.0,280.9702,100.0,439.75828361553147
254,302507.5,188231.25,23329.725,279.46527,84.35451695639783,523.7089063525889
255,302461.25,187861.75,23323.45,277.95477,89.33440256615877,480.9197587937654
256,302430.75,187486.0,23323.625,276.44678,92.11376858435682,449.21824817463954
257,302395.25,187111.0,23325.45,274.93832,87.81617385108656,428.54829079076484
258,302352.75,186746.5,23332.025,273.44705,87.773851590106,465.963516190226
259,302314.25,186411.25,23348.95,271.93698,67.98196166854565,400.5791645108295
260,302269.75,186089.25,23367.975,270.43042,100.0,353.6110445892248
261,302213.5,185781.75,23388.85,268.92682,94.5823927765237,465.2602070547547
262,302022.25,185521.0,23407.575,267.43216,88.75,478.18647834259724
263,301913.25,185185.0,23419.4,265.94214,74.29280397022332,393.691301371586
264,301910.5,184821.75,23429.65,264.43237,76.37524557956779,393.03541530694787
265,301840.75,184458.0,23436.4,262.92645,83.2771409305462,381.5766559729234
266,301790.75,184085.75,23437.025,261.4239,84.59180830314851,383.43310547836614
267,301690.0,183753.25,23437.75,260.03387,85.6328082563824,440.74740413996244
268,301409.0,183538.0,23442.45,258.6056,85.84566173530588,411.84821745325263
269,301283.25,183189.25,23435.8,257.099,78.9815817984832,370.9513097702712
270,301230.5,182816.25,23433.525,255.5894,62.91974957313603,419.1152219204359
271,301053.75,182493.25,23432.4,254.11592,56.37982195845698,446.2916214866231
272,300752.0,182320.0,23447.0,252.60657,84.8253595538597,400.8129935623136
273,300733.5,182280.0,23448.55,252.4197,84.38528268022733,408.6227578765553
274,300583.5,181957.0,23461.05,250.90996,33.849129593810446,420.6671247094358
275,300424.25,181651.25,23475.8,249.4101,8.09414466130884,444.34935112633144
276,300381.25,181287.0,23484.675,247.90063,0.0,517.0413300493728
277,300256.5,180939.75,23490.75,246.40486,0.5691924581999288,505.9453477694581
278,300112.25,180594.75,23495.25,244.8983,2.2945205479452055,485.8925693652379
279,300013.5,180259.75,23506.15,243.43484,0.0,426.8918044532197
280,299958.0,179949.0,23526.575,241.93091,11.968838526912181,358.7609000608028
281,299941.25,179626.25,23545.3,240.43686,65.37122969837587,396.5706699356233
282,299937.75,179291.0,23559.45,238.98125,86.75834970530451,425.21098340777985
283,299927.75,178964.75,23573.5,237.55981,88.09823677581863,421.88842032577
284,299964.5,178598.0,23580.2,236.06131,97.80554708930205,591.1996882404306
285,299872.0,178232.75,23582.225,234.552,94.27939317319847,454.8924317320726
286,299846.5,177869.75,23589.6,233.06683,99.90275526742302,476.5260823862885
287,299835.75,177518.5,23601.925,231.57722,95.81749049429658,581.7547169801096
288,299728.25,177201.5,23619.375,230.06729,100.0,629.3291339826955
289,299696.25,176852.25,23632.8,228.56516,100.0,569.1241592310316
290,299683.5,176496.25,23642.85,227.08463,97.86986831913246,508.98998690975867
291,299712.25,176132.25,23633.225,225.57419,100.0,530.9316716759483
292,299699.5,175802.0,23616.225,224.08757,100.0,536.7431814554988
293,299662.5,175468.25,23600.625,222.60652,100.0,570.430651435955
294,299600.25,175104.25,23595.2,221.11353,93.56725146198829,685.2869299256847
295,299455.75,174767.0,23601.425,219.62494,99.5793016407236,597.3315089778035
296,299350.75,174418.0,23610.65,218.12115,100.0,567.1368234959783
297,299245.0,174058.75,23615.35,216.61145,81.26443418013857,568.9587661038529
298,299168.75,173691.5,23619.6,215.10153,88.71748336358137,582.0725182369973
299,299145.5,173320.25,23621.65,213.61136,93.54942233632862,590.666607408106
300,299187.75,172949.0,23618.625,212.11188,88.21782178217822,525.716722668363
301,299235.75,172593.25,23606.975,210.60226,100.0,584.2535305493503
302,299289.75,172225.5,23601.45,209.09915,100.0,557.321793920217
303,299321.5,171852.5,23599.0,207.59856,98.96272285251216,547.9672748291657
304,299291.25,171476.25,23599.0,206.0887,98.96272285251216,546.8700506977743
305,299278.0,171100.5,23595.675,204.57889,86.92769182191348,581.4001004591804
306,299311.5,170730.75,23590.7,203.08057,92.18551461245235,626.824941122685
307,299364.0,170361.25,23587.275,201.58145,99.70930232558139,578.4020550613966
308,299383.0,169984.25,23587.9,200.07133,99.7078870496592,433.7416985772761
309,299381.25,169607.0,23589.175,198.56146,99.0054539621431,407.31882968994256
310,299321.5,169247.25,23585.55,197.09555,83.90372320421211,408.58380927732316
311,299199.25,168908.75,23574.925,195.59453,27.88065843621399,436.50720416664166
312,299191.25,168544.75,23564.95,194.0845,9.813542688910697,461.1139732888645
313,299287.0,168213.25,23552.7,192.6199,0.0,519.633381611587
314,299339.25,167873.0,23537.225,191.11021,39.29814385150812,382.83609693537204
315,299327.75,167496.25,23537.775,189.60236,55.08228460793805,409.36679760686275
316,299383.0,167138.0,23530.1,188.12027,54.59889349930843,293.84752884467736
317,299457.25,166779.25,23523.375,186.63037,89.2793857058476,470.3288525619846
318,299514.25,166406.25,23524.4,185.1205,99.13266945069064,508.96516071630265
319,299524.75,166033.25,23525.0,183.62772,94.86356340288926,393.852357001091
320,299483.0,165658.75,23524.45,182.12027,97.60554505356018,463.7051829887788
321,299464.75,165281.75,23523.075,180.6095,90.52890528905289,450.8411349768619
322,299365.25,164927.25,23530.825,179.10442,74.37185929648241,467.467207877061
323,299237.5,164581.5,23538.925,177.59485,63.49372384937239,439.5502129877645
324,299115.5,164232.75,23544.2,176.10197,84.32087511394712,433.07194770867665
325,299041.75,163865.5,23540.45,174.59616,86.76722660267397,505.4834378282327
326,298928.0,163522.25,23530.875,173.09988,88.19969742813917,618.3352051220099
327,298815.0,163173.25,23523.275,171.60138,99.2548435171386,524.4245899623414
328,298788.75,162798.75,23519.4,170.09172,98.36065573770492,440.295934233061
329,298763.25,162457.5,23504.0,168.5907,70.76326002587322,517.3840715128489
330,298712.75,162109.0,23492.25,167.10579,37.25404459991255,369.3902143765213
331,298629.25,161744.0,23488.025,165.59857,26.711668273866923,325.95477974561516
332,298675.25,161369.5,23488.725,164.08905,1.5914257875933744,317.8413320889034
333,298650.75,160998.75,23486.475,162.6001,16.531341344592402,509.726285114774
334,298577.5,160631.0,23482.2,161.09048,53.859348198970835,440.0997314382183
335,298551.5,160281.75,23469.725,159.6034,91.17997616209773,633.3371752439543
336,298469.75,159922.0,23462.325,158.09831,83.29836340746958,685.6042992039388
337,298469.0,159575.0,23448.675,156.60678,59.014267185473415,578.7209551261531
338,298491.75,159239.0,23431.625,155.09691,89.87012987012987,502.48296855404146
339,298440.25,158886.75,23420.525,153.60532,95.06726457399103,505.29847631651177
340,298346.75,158528.75,23413.5,152.09885,74.95219885277247,593.9038518670804
341,298238.25,158171.0,23408.375,150.5895,94.71448796602171,546.0741307525974
342,298120.75,157828.25,23397.875,149.08054,97.57281553398059,556.7260176936574
343,298049.75,157467.75,23393.375,147.59985,90.88416723783413,434.0684421064468
344,298022.0,157092.25,23394.275,146.09332,90.22193631392732,409.1671490808487
345,298115.5,156732.25,23400.675,144.58368,100.0,464.46515348869286
346,298224.5,156379.0,23399.95,143.10466,100.0,422.29425528392153
347,298313.75,156021.0,23393.95,141.60944,59.33864053888549,462.11478969840897
348,298351.5,155646.25,23391.425,140.09947,13.261997405966278,402.53804811262256
349,298415.0,155274.75,23389.725,138.5904,5.258033106134373,396.3058870494069
350,298402.0,154909.25,23392.475,137.12334,6.418010752688172,445.7701368448293
351,298316.5,154548.5,23399.35,135.61508,35.28481012658228,414.5145946070231
352,298335.25,154189.0,23410.675,134.10555,83.18318318318319,457.87371439084774
353,298326.5,153823.5,23419.45,132.6016,79.28425952865872,455.36266057455373
354,298307.5,153454.25,23426.15,131.09856,75.16264829697666,508.57439007249593
355,298375.0,153091.5,23434.175,129.58815,88.16402609506058,425.2872242571186
356,298341.5,152718.5,23436.8,128.08647,68.00704432051658,500.24194759189515
357,298299.75,152357.5,23431.775,126.61901,74.09114183307732,509.39804190676244
358,298269.5,152011.75,23418.0,125.12538,68.1877444589309,390.1992686767957
359,298280.25,151634.5,23418.0,123.61577,73.83419689119171,405.58516363844564
360,298281.0,151257.0,23418.0,122.10577,78.83803959753327,443.6636326789288
361,298302.0,150883.5,23416.3,120.607864,85.30150753768844,405.8366133112316
362,298381.0,150521.5,23410.0,119.10451,81.70037926675094,452.19237152935295
363,298311.75,150150.5,23410.0,117.59488,84.60547504025764,436.8688017110944
364,298249.75,149779.5,23407.775,116.08767,87.29404309252217,496.5011337248846
365,298195.5,149408.75,23403.125,114.57738,82.48215266337178,424.87937155751325
366,298248.0,149078.75,23385.85,113.07272,87.1513102282333,423.05659904594313
367,298238.75,148757.0,23367.25,111.585686,100.0,534.7572638319776
368,298164.5,148442.5,23347.75,110.076,100.0,527.9067307452013
369,298108.75,148099.75,23333.125,108.56882,92.98561151079137,491.8517588796954
370,298054.5,147762.5,23317.375,107.06423,82.46297739672642,392.12815897674085
371,297979.5,147452.5,23297.325,105.55731,76.36887608069163,324.0586988970884
372,297907.75,147131.5,23278.8,104.04731,16.849451645064807,311.81205755492414
373,297814.0,146798.25,23270.75,102.62562,7.000585823081429,425.0441026276575
374,297688.75,146448.5,23277.375,101.11617,0.0,368.3140315180071
375,297635.25,146078.5,23279.0,99.61937,0.0,384.29042043105756
